64	0.00244457	-0.0189214	1.41188e-07	-2.42813e-11
65	0.00220877	0.0114934	1.31516e-07	-3.35372e-11
66	0.00245592	-0.0514812	1.04594e-07	-1.34169e-11
67	0.00225963	-0.0434952	1.31202e-07	-2.41097e-11
68	0.00230887	0.00295369	2.24708e-07	-6.19469e-11
69	0.00222962	-0.00320584	1.98351e-07	-5.11466e-11
70	0.00233718	-0.0319716	2.15257e-07	-5.96591e-11
71	0.00218793	-0.0501704	5.58776e-07	-1.77595e-10
72	0.00174534	0.15866	3.98765e-07	-1.06332e-10
73	0.0017671	0.141994	3.99498e-07	-1.09448e-10
