64	0.00309986	-0.157198	-5.17859e-07	1.66392e-10
65	0.0027312	-0.106311	-3.45172e-07	9.186e-11
66	0.00288333	-0.149728	-2.98755e-07	9.87978e-11
67	0.00288118	-0.19327	-4.31885e-07	1.25403e-10
68	0.00258648	-0.0756181	-3.15983e-08	7.5829e-12
69	0.00276418	-0.130248	-3.05393e-07	8.53531e-11
70	0.00285974	-0.148515	-2.66067e-07	7.39581e-11
71	0.00313507	-0.258532	-3.83029e-07	9.85639e-11
72	0.00250104	0.021178	-3.25165e-07	8.13245e-11
73	0.00247974	0.00146294	-2.51441e-07	5.71753e-11
